"","samp_ev","exp","rep","grp_sz","counts"
"457","SJR1","FC","1","chlorophyte scenedesmus 16 32",0
"458","SJR1","T24","1","chlorophyte scenedesmus 16 32",0
"459","SJR1","FC","2","chlorophyte scenedesmus 16 32",0
"460","SJR1","T24","2","chlorophyte scenedesmus 16 32",0
"461","SJR1","FC","3","chlorophyte scenedesmus 16 32",0
"462","SJR1","T24","3","chlorophyte scenedesmus 16 32",0
"463","YBP2","FC","1","chlorophyte scenedesmus 16 32",0
"464","YBP2","T24","1","chlorophyte scenedesmus 16 32",0
"465","YBP2","FC","2","chlorophyte scenedesmus 16 32",1
"466","YBP2","T24","2","chlorophyte scenedesmus 16 32",0
"467","YBP2","FC","3","chlorophyte scenedesmus 16 32",0
"468","YBP2","T24","3","chlorophyte scenedesmus 16 32",0
"469","SJR2","FC","1","ciliate cone 12 20",0
"470","SJR2","T24","1","ciliate cone 12 20",0
"471","SJR2","FC","2","ciliate cone 12 20",0
"472","SJR2","T24","2","ciliate cone 12 20",0
"473","SJR2","FC","3","ciliate cone 12 20",0
"474","SJR2","T24","3","ciliate cone 12 20",0
"475","YBP1","FC","1","ciliate cone 12 20",0
"476","YBP1","T24","1","ciliate cone 12 20",0
"477","YBP1","FC","2","ciliate cone 12 20",0
"478","YBP1","T24","2","ciliate cone 12 20",0
"479","YBP1","FC","3","ciliate cone 12 20",0
"480","YBP1","T24","3","ciliate cone 12 20",0
"481","LSZ2","FC","1","ciliate cone 12 20",0
"482","LSZ2","T24","1","ciliate cone 12 20",0
"483","LSZ2","FC","2","ciliate cone 12 20",0
"484","LSZ2","T24","2","ciliate cone 12 20",0
"485","LSZ2","FC","3","ciliate cone 12 20",0
"486","LSZ2","T24","3","ciliate cone 12 20",0
"487","WLD2","FC","1","ciliate cone 12 20",0
"488","WLD2","T24","1","ciliate cone 12 20",0
"489","WLD2","FC","2","ciliate cone 12 20",0
"490","WLD2","T24","2","ciliate cone 12 20",0
"491","WLD2","FC","3","ciliate cone 12 20",0
"492","WLD2","T24","3","ciliate cone 12 20",0
"493","SJR1","FC","1","ciliate cone 12 20",0
"494","SJR1","T24","1","ciliate cone 12 20",0
"495","SJR1","FC","2","ciliate cone 12 20",0
"496","SJR1","T24","2","ciliate cone 12 20",0
"497","SJR1","FC","3","ciliate cone 12 20",0
"498","SJR1","T24","3","ciliate cone 12 20",0
"499","YBP2","FC","1","ciliate cone 12 20",0
"500","YBP2","T24","1","ciliate cone 12 20",11
"501","YBP2","FC","2","ciliate cone 12 20",0
"502","YBP2","T24","2","ciliate cone 12 20",0
"503","YBP2","FC","3","ciliate cone 12 20",0
"504","YBP2","T24","3","ciliate cone 12 20",0
"505","SJR2","FC","1","ciliate cone 16 24",0
"506","SJR2","T24","1","ciliate cone 16 24",0
"507","SJR2","FC","2","ciliate cone 16 24",0
"508","SJR2","T24","2","ciliate cone 16 24",0
"509","SJR2","FC","3","ciliate cone 16 24",0
"510","SJR2","T24","3","ciliate cone 16 24",0
"511","YBP1","FC","1","ciliate cone 16 24",0
"512","YBP1","T24","1","ciliate cone 16 24",0
"513","YBP1","FC","2","ciliate cone 16 24",0
"514","YBP1","T24","2","ciliate cone 16 24",0
"515","YBP1","FC","3","ciliate cone 16 24",0
"516","YBP1","T24","3","ciliate cone 16 24",0
"517","LSZ2","FC","1","ciliate cone 16 24",0
"518","LSZ2","T24","1","ciliate cone 16 24",0
"519","LSZ2","FC","2","ciliate cone 16 24",0
"520","LSZ2","T24","2","ciliate cone 16 24",0
"521","LSZ2","FC","3","ciliate cone 16 24",0
"522","LSZ2","T24","3","ciliate cone 16 24",0
"523","WLD2","FC","1","ciliate cone 16 24",0
"524","WLD2","T24","1","ciliate cone 16 24",0
"525","WLD2","FC","2","ciliate cone 16 24",0
"526","WLD2","T24","2","ciliate cone 16 24",0
"527","WLD2","FC","3","ciliate cone 16 24",0
"528","WLD2","T24","3","ciliate cone 16 24",0
"529","SJR1","FC","1","ciliate cone 16 24",0
"530","SJR1","T24","1","ciliate cone 16 24",0
"531","SJR1","FC","2","ciliate cone 16 24",0
"532","SJR1","T24","2","ciliate cone 16 24",0
"533","SJR1","FC","3","ciliate cone 16 24",0
"534","SJR1","T24","3","ciliate cone 16 24",0
"535","YBP2","FC","1","ciliate cone 16 24",13
"536","YBP2","T24","1","ciliate cone 16 24",0
"537","YBP2","FC","2","ciliate cone 16 24",0
"538","YBP2","T24","2","ciliate cone 16 24",4
"539","YBP2","FC","3","ciliate cone 16 24",29
"540","YBP2","T24","3","ciliate cone 16 24",19
"541","SJR2","FC","1","ciliate cone 24 24",0
"542","SJR2","T24","1","ciliate cone 24 24",0
"543","SJR2","FC","2","ciliate cone 24 24",0
"544","SJR2","T24","2","ciliate cone 24 24",0
"545","SJR2","FC","3","ciliate cone 24 24",151
"546","SJR2","T24","3","ciliate cone 24 24",47
"547","YBP1","FC","1","ciliate cone 24 24",129
"548","YBP1","T24","1","ciliate cone 24 24",0
"549","YBP1","FC","2","ciliate cone 24 24",169
"550","YBP1","T24","2","ciliate cone 24 24",71
"551","YBP1","FC","3","ciliate cone 24 24",131
"552","YBP1","T24","3","ciliate cone 24 24",34
"553","LSZ2","FC","1","ciliate cone 24 24",207
"554","LSZ2","T24","1","ciliate cone 24 24",17
"555","LSZ2","FC","2","ciliate cone 24 24",156
"556","LSZ2","T24","2","ciliate cone 24 24",20
"557","LSZ2","FC","3","ciliate cone 24 24",212
"558","LSZ2","T24","3","ciliate cone 24 24",65
"559","WLD2","FC","1","ciliate cone 24 24",126
"560","WLD2","T24","1","ciliate cone 24 24",33
"561","WLD2","FC","2","ciliate cone 24 24",126
"562","WLD2","T24","2","ciliate cone 24 24",16
"563","WLD2","FC","3","ciliate cone 24 24",99
"564","WLD2","T24","3","ciliate cone 24 24",27
"565","SJR1","FC","1","ciliate cone 24 24",116
"566","SJR1","T24","1","ciliate cone 24 24",22
"567","SJR1","FC","2","ciliate cone 24 24",3
"568","SJR1","T24","2","ciliate cone 24 24",8
"569","SJR1","FC","3","ciliate cone 24 24",156
"570","SJR1","T24","3","ciliate cone 24 24",47
"571","YBP2","FC","1","ciliate cone 24 24",0
"572","YBP2","T24","1","ciliate cone 24 24",0
"573","YBP2","FC","2","ciliate cone 24 24",0
"574","YBP2","T24","2","ciliate cone 24 24",0
"575","YBP2","FC","3","ciliate cone 24 24",0
"576","YBP2","T24","3","ciliate cone 24 24",0
"577","SJR2","FC","1","ciliate cone 24 40",0
"578","SJR2","T24","1","ciliate cone 24 40",0
"579","SJR2","FC","2","ciliate cone 24 40",0
"580","SJR2","T24","2","ciliate cone 24 40",0
"581","SJR2","FC","3","ciliate cone 24 40",1
"582","SJR2","T24","3","ciliate cone 24 40",0
"583","YBP1","FC","1","ciliate cone 24 40",0
"584","YBP1","T24","1","ciliate cone 24 40",0
"585","YBP1","FC","2","ciliate cone 24 40",0
"586","YBP1","T24","2","ciliate cone 24 40",0
"587","YBP1","FC","3","ciliate cone 24 40",131
"588","YBP1","T24","3","ciliate cone 24 40",0
"589","LSZ2","FC","1","ciliate cone 24 40",0
"590","LSZ2","T24","1","ciliate cone 24 40",0
"591","LSZ2","FC","2","ciliate cone 24 40",0
"592","LSZ2","T24","2","ciliate cone 24 40",0
"593","LSZ2","FC","3","ciliate cone 24 40",0
"594","LSZ2","T24","3","ciliate cone 24 40",0
"595","WLD2","FC","1","ciliate cone 24 40",7
"596","WLD2","T24","1","ciliate cone 24 40",1
"597","WLD2","FC","2","ciliate cone 24 40",0
"598","WLD2","T24","2","ciliate cone 24 40",0
"599","WLD2","FC","3","ciliate cone 24 40",0
"600","WLD2","T24","3","ciliate cone 24 40",0
"601","SJR1","FC","1","ciliate cone 24 40",0
"602","SJR1","T24","1","ciliate cone 24 40",0
"603","SJR1","FC","2","ciliate cone 24 40",0
"604","SJR1","T24","2","ciliate cone 24 40",0
"605","SJR1","FC","3","ciliate cone 24 40",0
"606","SJR1","T24","3","ciliate cone 24 40",0
"607","YBP2","FC","1","ciliate cone 24 40",0
"608","YBP2","T24","1","ciliate cone 24 40",0
"609","YBP2","FC","2","ciliate cone 24 40",0
"610","YBP2","T24","2","ciliate cone 24 40",0
"611","YBP2","FC","3","ciliate cone 24 40",0
"612","YBP2","T24","3","ciliate cone 24 40",0
"613","SJR2","FC","1","ciliate cone 32 36",0
"614","SJR2","T24","1","ciliate cone 32 36",0
"615","SJR2","FC","2","ciliate cone 32 36",0
"616","SJR2","T24","2","ciliate cone 32 36",0
"617","SJR2","FC","3","ciliate cone 32 36",0
"618","SJR2","T24","3","ciliate cone 32 36",0
"619","YBP1","FC","1","ciliate cone 32 36",0
"620","YBP1","T24","1","ciliate cone 32 36",0
"621","YBP1","FC","2","ciliate cone 32 36",0
"622","YBP1","T24","2","ciliate cone 32 36",0
"623","YBP1","FC","3","ciliate cone 32 36",0
"624","YBP1","T24","3","ciliate cone 32 36",0
"625","LSZ2","FC","1","ciliate cone 32 36",2
"626","LSZ2","T24","1","ciliate cone 32 36",0
"627","LSZ2","FC","2","ciliate cone 32 36",0
"628","LSZ2","T24","2","ciliate cone 32 36",0
"629","LSZ2","FC","3","ciliate cone 32 36",0
"630","LSZ2","T24","3","ciliate cone 32 36",0
"631","WLD2","FC","1","ciliate cone 32 36",0
"632","WLD2","T24","1","ciliate cone 32 36",0
"633","WLD2","FC","2","ciliate cone 32 36",2
"634","WLD2","T24","2","ciliate cone 32 36",0
"635","WLD2","FC","3","ciliate cone 32 36",0
"636","WLD2","T24","3","ciliate cone 32 36",0
"637","SJR1","FC","1","ciliate cone 32 36",0
"638","SJR1","T24","1","ciliate cone 32 36",0
"639","SJR1","FC","2","ciliate cone 32 36",5
"640","SJR1","T24","2","ciliate cone 32 36",0
"641","SJR1","FC","3","ciliate cone 32 36",0
"642","SJR1","T24","3","ciliate cone 32 36",0
"643","YBP2","FC","1","ciliate cone 32 36",0
"644","YBP2","T24","1","ciliate cone 32 36",4
"645","YBP2","FC","2","ciliate cone 32 36",0
"646","YBP2","T24","2","ciliate cone 32 36",0
"647","YBP2","FC","3","ciliate cone 32 36",0
"648","YBP2","T24","3","ciliate cone 32 36",0
"649","SJR2","FC","1","ciliate cone 32 56",0
"650","SJR2","T24","1","ciliate cone 32 56",0
"651","SJR2","FC","2","ciliate cone 32 56",0
"652","SJR2","T24","2","ciliate cone 32 56",0
"653","SJR2","FC","3","ciliate cone 32 56",0
"654","SJR2","T24","3","ciliate cone 32 56",0
"655","YBP1","FC","1","ciliate cone 32 56",1
"656","YBP1","T24","1","ciliate cone 32 56",0
"657","YBP1","FC","2","ciliate cone 32 56",0
"658","YBP1","T24","2","ciliate cone 32 56",0
"659","YBP1","FC","3","ciliate cone 32 56",0
"660","YBP1","T24","3","ciliate cone 32 56",0
"661","LSZ2","FC","1","ciliate cone 32 56",0
"662","LSZ2","T24","1","ciliate cone 32 56",1
"663","LSZ2","FC","2","ciliate cone 32 56",0
"664","LSZ2","T24","2","ciliate cone 32 56",0
"665","LSZ2","FC","3","ciliate cone 32 56",0
"666","LSZ2","T24","3","ciliate cone 32 56",0
"667","WLD2","FC","1","ciliate cone 32 56",0
"668","WLD2","T24","1","ciliate cone 32 56",0
"669","WLD2","FC","2","ciliate cone 32 56",0
"670","WLD2","T24","2","ciliate cone 32 56",0
"671","WLD2","FC","3","ciliate cone 32 56",0
"672","WLD2","T24","3","ciliate cone 32 56",0
"673","SJR1","FC","1","ciliate cone 32 56",0
"674","SJR1","T24","1","ciliate cone 32 56",0
"675","SJR1","FC","2","ciliate cone 32 56",0
"676","SJR1","T24","2","ciliate cone 32 56",0
"677","SJR1","FC","3","ciliate cone 32 56",0
"678","SJR1","T24","3","ciliate cone 32 56",0
"679","YBP2","FC","1","ciliate cone 32 56",0
"680","YBP2","T24","1","ciliate cone 32 56",0
"681","YBP2","FC","2","ciliate cone 32 56",1
"682","YBP2","T24","2","ciliate cone 32 56",0
"683","YBP2","FC","3","ciliate cone 32 56",0
"684","YBP2","T24","3","ciliate cone 32 56",0
"685","SJR2","FC","1","ciliate cone 40 48",0
"686","SJR2","T24","1","ciliate cone 40 48",0
"687","SJR2","FC","2","ciliate cone 40 48",0
"688","SJR2","T24","2","ciliate cone 40 48",0
"689","SJR2","FC","3","ciliate cone 40 48",0
"690","SJR2","T24","3","ciliate cone 40 48",0
"691","YBP1","FC","1","ciliate cone 40 48",0
"692","YBP1","T24","1","ciliate cone 40 48",0
"693","YBP1","FC","2","ciliate cone 40 48",0
"694","YBP1","T24","2","ciliate cone 40 48",0
"695","YBP1","FC","3","ciliate cone 40 48",0
"696","YBP1","T24","3","ciliate cone 40 48",0
"697","LSZ2","FC","1","ciliate cone 40 48",0
"698","LSZ2","T24","1","ciliate cone 40 48",0
"699","LSZ2","FC","2","ciliate cone 40 48",1
"700","LSZ2","T24","2","ciliate cone 40 48",0
"701","LSZ2","FC","3","ciliate cone 40 48",4
"702","LSZ2","T24","3","ciliate cone 40 48",0
"703","WLD2","FC","1","ciliate cone 40 48",0
"704","WLD2","T24","1","ciliate cone 40 48",0
"705","WLD2","FC","2","ciliate cone 40 48",0
"706","WLD2","T24","2","ciliate cone 40 48",0
"707","WLD2","FC","3","ciliate cone 40 48",0
"708","WLD2","T24","3","ciliate cone 40 48",1
"709","SJR1","FC","1","ciliate cone 40 48",0
"710","SJR1","T24","1","ciliate cone 40 48",0
"711","SJR1","FC","2","ciliate cone 40 48",0
"712","SJR1","T24","2","ciliate cone 40 48",0
"713","SJR1","FC","3","ciliate cone 40 48",0
"714","SJR1","T24","3","ciliate cone 40 48",0
"715","YBP2","FC","1","ciliate cone 40 48",1
"716","YBP2","T24","1","ciliate cone 40 48",0
"717","YBP2","FC","2","ciliate cone 40 48",0
"718","YBP2","T24","2","ciliate cone 40 48",0
"719","YBP2","FC","3","ciliate cone 40 48",1
"720","YBP2","T24","3","ciliate cone 40 48",3
"721","SJR2","FC","1","ciliate oblong 8 20",0
"722","SJR2","T24","1","ciliate oblong 8 20",0
"723","SJR2","FC","2","ciliate oblong 8 20",0
"724","SJR2","T24","2","ciliate oblong 8 20",0
"725","SJR2","FC","3","ciliate oblong 8 20",0
"726","SJR2","T24","3","ciliate oblong 8 20",0
"727","YBP1","FC","1","ciliate oblong 8 20",0
"728","YBP1","T24","1","ciliate oblong 8 20",0
"729","YBP1","FC","2","ciliate oblong 8 20",0
"730","YBP1","T24","2","ciliate oblong 8 20",0
"731","YBP1","FC","3","ciliate oblong 8 20",0
"732","YBP1","T24","3","ciliate oblong 8 20",0
"733","LSZ2","FC","1","ciliate oblong 8 20",0
"734","LSZ2","T24","1","ciliate oblong 8 20",0
"735","LSZ2","FC","2","ciliate oblong 8 20",0
"736","LSZ2","T24","2","ciliate oblong 8 20",0
"737","LSZ2","FC","3","ciliate oblong 8 20",0
"738","LSZ2","T24","3","ciliate oblong 8 20",0
"739","WLD2","FC","1","ciliate oblong 8 20",0
"740","WLD2","T24","1","ciliate oblong 8 20",0
"741","WLD2","FC","2","ciliate oblong 8 20",0
"742","WLD2","T24","2","ciliate oblong 8 20",0
"743","WLD2","FC","3","ciliate oblong 8 20",6
"744","WLD2","T24","3","ciliate oblong 8 20",1
"745","SJR1","FC","1","ciliate oblong 8 20",0
"746","SJR1","T24","1","ciliate oblong 8 20",0
"747","SJR1","FC","2","ciliate oblong 8 20",0
"748","SJR1","T24","2","ciliate oblong 8 20",0
"749","SJR1","FC","3","ciliate oblong 8 20",0
"750","SJR1","T24","3","ciliate oblong 8 20",0
"751","YBP2","FC","1","ciliate oblong 8 20",0
"752","YBP2","T24","1","ciliate oblong 8 20",0
"753","YBP2","FC","2","ciliate oblong 8 20",0
"754","YBP2","T24","2","ciliate oblong 8 20",0
"755","YBP2","FC","3","ciliate oblong 8 20",0
"756","YBP2","T24","3","ciliate oblong 8 20",0
"757","SJR2","FC","1","ciliate oblong 8 40",0
"758","SJR2","T24","1","ciliate oblong 8 40",0
"759","SJR2","FC","2","ciliate oblong 8 40",0
"760","SJR2","T24","2","ciliate oblong 8 40",0
"761","SJR2","FC","3","ciliate oblong 8 40",0
"762","SJR2","T24","3","ciliate oblong 8 40",0
"763","YBP1","FC","1","ciliate oblong 8 40",0
"764","YBP1","T24","1","ciliate oblong 8 40",0
"765","YBP1","FC","2","ciliate oblong 8 40",0
"766","YBP1","T24","2","ciliate oblong 8 40",0
"767","YBP1","FC","3","ciliate oblong 8 40",0
"768","YBP1","T24","3","ciliate oblong 8 40",0
"769","LSZ2","FC","1","ciliate oblong 8 40",0
"770","LSZ2","T24","1","ciliate oblong 8 40",0
"771","LSZ2","FC","2","ciliate oblong 8 40",0
"772","LSZ2","T24","2","ciliate oblong 8 40",0
"773","LSZ2","FC","3","ciliate oblong 8 40",0
"774","LSZ2","T24","3","ciliate oblong 8 40",0
"775","WLD2","FC","1","ciliate oblong 8 40",0
"776","WLD2","T24","1","ciliate oblong 8 40",0
"777","WLD2","FC","2","ciliate oblong 8 40",0
"778","WLD2","T24","2","ciliate oblong 8 40",0
"779","WLD2","FC","3","ciliate oblong 8 40",0
"780","WLD2","T24","3","ciliate oblong 8 40",0
"781","SJR1","FC","1","ciliate oblong 8 40",0
"782","SJR1","T24","1","ciliate oblong 8 40",0
"783","SJR1","FC","2","ciliate oblong 8 40",0
"784","SJR1","T24","2","ciliate oblong 8 40",0
"785","SJR1","FC","3","ciliate oblong 8 40",0
"786","SJR1","T24","3","ciliate oblong 8 40",0
"787","YBP2","FC","1","ciliate oblong 8 40",0
"788","YBP2","T24","1","ciliate oblong 8 40",0
"789","YBP2","FC","2","ciliate oblong 8 40",0
"790","YBP2","T24","2","ciliate oblong 8 40",0
"791","YBP2","FC","3","ciliate oblong 8 40",0
"792","YBP2","T24","3","ciliate oblong 8 40",0
"793","SJR2","FC","1","ciliate oblong 8 72",0
"794","SJR2","T24","1","ciliate oblong 8 72",0
"795","SJR2","FC","2","ciliate oblong 8 72",0
"796","SJR2","T24","2","ciliate oblong 8 72",0
"797","SJR2","FC","3","ciliate oblong 8 72",0
"798","SJR2","T24","3","ciliate oblong 8 72",0
"799","YBP1","FC","1","ciliate oblong 8 72",0
"800","YBP1","T24","1","ciliate oblong 8 72",0
"801","YBP1","FC","2","ciliate oblong 8 72",0
"802","YBP1","T24","2","ciliate oblong 8 72",0
"803","YBP1","FC","3","ciliate oblong 8 72",0
"804","YBP1","T24","3","ciliate oblong 8 72",0
"805","LSZ2","FC","1","ciliate oblong 8 72",0
"806","LSZ2","T24","1","ciliate oblong 8 72",0
"807","LSZ2","FC","2","ciliate oblong 8 72",0
"808","LSZ2","T24","2","ciliate oblong 8 72",0
"809","LSZ2","FC","3","ciliate oblong 8 72",0
"810","LSZ2","T24","3","ciliate oblong 8 72",0
"811","WLD2","FC","1","ciliate oblong 8 72",0
"812","WLD2","T24","1","ciliate oblong 8 72",0
"813","WLD2","FC","2","ciliate oblong 8 72",2
"814","WLD2","T24","2","ciliate oblong 8 72",0
"815","WLD2","FC","3","ciliate oblong 8 72",0
"816","WLD2","T24","3","ciliate oblong 8 72",0
"817","SJR1","FC","1","ciliate oblong 8 72",0
"818","SJR1","T24","1","ciliate oblong 8 72",0
"819","SJR1","FC","2","ciliate oblong 8 72",0
"820","SJR1","T24","2","ciliate oblong 8 72",0
"821","SJR1","FC","3","ciliate oblong 8 72",0
"822","SJR1","T24","3","ciliate oblong 8 72",0
"823","YBP2","FC","1","ciliate oblong 8 72",0
"824","YBP2","T24","1","ciliate oblong 8 72",0
"825","YBP2","FC","2","ciliate oblong 8 72",0
"826","YBP2","T24","2","ciliate oblong 8 72",0
"827","YBP2","FC","3","ciliate oblong 8 72",0
"828","YBP2","T24","3","ciliate oblong 8 72",0
"829","SJR2","FC","1","ciliate oblong 12 32",0
"830","SJR2","T24","1","ciliate oblong 12 32",0
"831","SJR2","FC","2","ciliate oblong 12 32",0
"832","SJR2","T24","2","ciliate oblong 12 32",0
"833","SJR2","FC","3","ciliate oblong 12 32",0
"834","SJR2","T24","3","ciliate oblong 12 32",0
"835","YBP1","FC","1","ciliate oblong 12 32",0
"836","YBP1","T24","1","ciliate oblong 12 32",0
"837","YBP1","FC","2","ciliate oblong 12 32",0
"838","YBP1","T24","2","ciliate oblong 12 32",0
"839","YBP1","FC","3","ciliate oblong 12 32",0
"840","YBP1","T24","3","ciliate oblong 12 32",0
"841","LSZ2","FC","1","ciliate oblong 12 32",0
"842","LSZ2","T24","1","ciliate oblong 12 32",0
"843","LSZ2","FC","2","ciliate oblong 12 32",0
"844","LSZ2","T24","2","ciliate oblong 12 32",0
"845","LSZ2","FC","3","ciliate oblong 12 32",0
"846","LSZ2","T24","3","ciliate oblong 12 32",0
"847","WLD2","FC","1","ciliate oblong 12 32",0
"848","WLD2","T24","1","ciliate oblong 12 32",0
"849","WLD2","FC","2","ciliate oblong 12 32",0
"850","WLD2","T24","2","ciliate oblong 12 32",1
"851","WLD2","FC","3","ciliate oblong 12 32",3
"852","WLD2","T24","3","ciliate oblong 12 32",1
"853","SJR1","FC","1","ciliate oblong 12 32",0
"854","SJR1","T24","1","ciliate oblong 12 32",0
"855","SJR1","FC","2","ciliate oblong 12 32",0
"856","SJR1","T24","2","ciliate oblong 12 32",0
"857","SJR1","FC","3","ciliate oblong 12 32",0
"858","SJR1","T24","3","ciliate oblong 12 32",0
"859","YBP2","FC","1","ciliate oblong 12 32",0
"860","YBP2","T24","1","ciliate oblong 12 32",0
"861","YBP2","FC","2","ciliate oblong 12 32",0
"862","YBP2","T24","2","ciliate oblong 12 32",0
"863","YBP2","FC","3","ciliate oblong 12 32",0
"864","YBP2","T24","3","ciliate oblong 12 32",0
"865","SJR2","FC","1","ciliate oblong 12 56",0
"866","SJR2","T24","1","ciliate oblong 12 56",0
"867","SJR2","FC","2","ciliate oblong 12 56",0
"868","SJR2","T24","2","ciliate oblong 12 56",0
"869","SJR2","FC","3","ciliate oblong 12 56",0
"870","SJR2","T24","3","ciliate oblong 12 56",0
"871","YBP1","FC","1","ciliate oblong 12 56",0
"872","YBP1","T24","1","ciliate oblong 12 56",0
"873","YBP1","FC","2","ciliate oblong 12 56",0
"874","YBP1","T24","2","ciliate oblong 12 56",0
"875","YBP1","FC","3","ciliate oblong 12 56",0
"876","YBP1","T24","3","ciliate oblong 12 56",0
"877","LSZ2","FC","1","ciliate oblong 12 56",0
"878","LSZ2","T24","1","ciliate oblong 12 56",0
"879","LSZ2","FC","2","ciliate oblong 12 56",0
"880","LSZ2","T24","2","ciliate oblong 12 56",0
"881","LSZ2","FC","3","ciliate oblong 12 56",0
"882","LSZ2","T24","3","ciliate oblong 12 56",0
"883","WLD2","FC","1","ciliate oblong 12 56",0
"884","WLD2","T24","1","ciliate oblong 12 56",0
"885","WLD2","FC","2","ciliate oblong 12 56",0
"886","WLD2","T24","2","ciliate oblong 12 56",0
"887","WLD2","FC","3","ciliate oblong 12 56",0
"888","WLD2","T24","3","ciliate oblong 12 56",0
"889","SJR1","FC","1","ciliate oblong 12 56",0
