"","samp_date","samp_ev","exp","rep","Group","type","shp","sa","la","wi","counts","pres_fact","vol_set_ml","n_bugs","time_d","tot_vol_um3","vol_per_org_um3","tot_biomass_pgC","bio_per_vol_pgc_ml","bio_per_vol_ugl","counts_per_ml"
"83",2019-08-15,"WLD2","T24","2","ciliate","cone","cone1",24,24,NA,27,0.907,27,24,1,97713.216,3619.008,18700.0122226508,763.608649706022,0.763608649706021,1.10253583241455
"84",2019-08-14,"WLD2","IC","1","ciliate","cone","cone1",24,24,NA,27,0.917,26,24,1,97713.216,3619.008,18700.0122226508,784.330686295225,0.784330686295225,1.13245533092861
"85",2019-08-14,"WLD2","IC","2","ciliate","cone","cone1",24,24,NA,26,0.907,25,24,1,94094.208,3619.008,18018.2961555367,794.632686021466,0.794632686021466,1.14663726571114
"86",2019-08-14,"WLD2","IC","3","ciliate","cone","cone1",24,24,NA,10,0.915,25,24,1,36190.08,3619.008,7036.87678216368,307.623028728467,0.307623028728467,0.437158469945355
"87",2019-07-25,"SJR1","FC","1","ciliate","cone","cone1",24,24,NA,116,0.919,18,24,1,419804.928,3619.008,78488.6045575084,4744.80743304971,4.74480743304971,7.0124531495587
"88",2019-07-25,"SJR1","T24","1","ciliate","cone","cone1",24,24,NA,22,0.918,22,24,1,79618.176,3619.008,15287.0562779014,756.934852342119,0.756934852342119,1.08932461873638
"89",2019-07-25,"SJR1","FC","2","ciliate","cone","cone1",24,24,NA,3,0.917,22.5,24,1,10857.024,3619.008,2152.1238534873,104.307468968244,0.104307468968244,0.145401672119229
"90",2019-07-25,"SJR1","T24","2","ciliate","cone","cone1",24,24,NA,8,0.917,22,24,1,28952.064,3619.008,5649.63633919563,280.045421790207,0.280045421790207,0.396550014870626
"91",2019-07-25,"SJR1","FC","3","ciliate","cone","cone1",24,24,NA,156,0.917,25,24,1,564565.248,3619.008,105054.473667604,4582.52884046257,4.58252884046257,6.80479825517993
"92",2019-07-25,"SJR1","T24","2","ciliate","cone","cone1",24,24,NA,47,0.906,25,24,1,170093.376,3619.008,32264.4479513681,1424.47893825025,1.42447893825025,2.07505518763797
"93",2019-07-24,"SJR1","IC","1","ciliate","cone","cone1",24,24,NA,77,0.909,25,24,1,278663.616,3619.008,52442.9145670989,2307.71901285364,2.30771901285364,3.38833883388339
"94",2019-07-24,"SJR1","IC","2","ciliate","cone","cone1",24,24,NA,70,0.911,25,24,1,253330.56,3619.008,47748.135522077,2096.51528088154,2.09651528088154,3.07354555433589
"95",2019-07-24,"SJR1","IC","3","ciliate","cone","cone1",24,24,NA,114,0.909,28,24,1,412566.912,3619.008,77156.8200328268,3031.46393339725,3.03146393339725,4.47901933050448
"96",2019-09-18,"YBP2","IC","1","ciliate","cone","cone1",24,24,NA,110,0.914,20,24,1,398090.88,3619.008,74492.1224798645,4075.06140480659,4.07506140480659,6.01750547045952
"97",2019-09-18,"YBP2","IC","3","ciliate","cone","cone1",24,24,NA,100,0.919,20,24,1,361900.8,3619.008,67823.4607831501,3690.06859538357,3.69006859538357,5.44069640914037
"98",2019-09-05,"SJR2","FC","3","ciliate","cone","cone1",24,40,NA,1,0.918,25,24,1,6031.68,6031.68,1206.92175634729,52.5891832831065,0.0525891832831065,0.0435729847494553
"99",2019-09-04,"SJR2","IC","1","ciliate","cone","cone1",24,40,NA,4,0.915,25,24,1,24126.72,6031.68,4721.78434076879,206.416801782242,0.206416801782242,0.174863387978142
"100",2019-07-30,"YBP1","site","N/A","ciliate","cone","cone1",24,40,NA,4,0.898,16,24,1,24126.72,6031.68,4721.78434076879,328.631983628117,0.328631983628117,0.278396436525612
"101",2019-08-01,"YBP1","FC","3","ciliate","cone","cone1",24,40,NA,131,0.918,27,24,1,790150.08,6031.68,146242.657707954,5900.21212410048,5.90021212410048,5.28524166868393
"102",2019-08-15,"WLD2","FC","1","ciliate","cone","cone1",24,40,NA,7,0.904,24,24,1,42221.76,6031.68,8189.46606151804,377.464328056694,0.377464328056694,0.3226401179941
"103",2019-08-15,"WLD2","T24","1","ciliate","cone","cone1",24,40,NA,1,0.906,26,24,1,6031.68,6031.68,1206.92175634729,51.2362776510143,0.0512362776510143,0.0424520292069961
"104",2019-08-20,"LSZ2","FC","1","ciliate","cone","cone1",32,36,NA,2,0.917,25,24,1,19301.376,9650.688,3790.93811406057,165.362622205478,0.165362622205478,0.0872410032715376
"105",2019-08-15,"WLD2","FC","2","ciliate","cone","cone1",32,36,NA,2,0.906,25,24,1,19301.376,9650.688,3790.93811406057,167.370336161615,0.167370336161615,0.0883002207505519
"106",2019-07-23,"SJR1","site","N/A","ciliate","cone","cone1",32,36,NA,2,0.901,21,24,1,19301.376,9650.688,3790.93811406057,200.356118284476,0.200356118284476,0.105702658421859
"107",2019-07-25,"SJR1","FC","2","ciliate","cone","cone1",32,36,NA,5,0.917,22.5,24,1,48253.44,9650.688,9339.41477288648,452.655508197576,0.452655508197576,0.242336120198716
"108",2019-07-24,"SJR1","IC","3","ciliate","cone","cone1",32,36,NA,3,0.909,28,24,1,28952.064,9650.688,5649.63633919563,221.972196259454,0.221972196259454,0.117868929750118
"109",2019-09-19,"YBP2","T24","1","ciliate","cone","cone1",32,36,NA,4,0.911,8.5,24,1,38602.752,9650.688,7498.25508121177,968.328931518276,0.968328931518276,0.516562278039646
"110",2019-08-01,"YBP1","FC","1","ciliate","cone","cone1",32,56,NA,1,0.907,25,24,1,15012.1813333333,15012.1813333333,2960.38733009149,130.557324370077,0.130557324370077,0.0441014332965821
"111",2019-08-20,"LSZ2","T24","1","ciliate","cone","cone1",32,56,NA,1,0.922,24,24,1,15012.1813333333,15012.1813333333,2960.38733009149,133.784676884105,0.133784676884105,0.0451916124367317
"112",2019-09-19,"YBP2","FC","2","ciliate","cone","cone1",32,56,NA,1,0.915,9,24,1,15012.1813333333,15012.1813333333,2960.38733009149,359.488443241225,0.359488443241225,0.121432908318154
"113",2019-08-20,"LSZ2","FC","2","ciliate","cone","cone1",40,48,NA,1,0.912,25,24,1,20105.6,20105.6,3946.31548336148,173.084012428135,0.173084012428135,0.043859649122807
"114",2019-08-20,"LSZ2","FC","3","ciliate","cone","cone1",40,48,NA,4,0.914,25,24,1,80422.4,20105.6,15438.9881159022,675.66687596946,0.67566687596946,0.175054704595186
"115",2019-08-13,"WLD2","site","N/A","ciliate","cone","cone1",40,48,NA,1,0.902,17,24,1,20105.6,20105.6,3946.31548336148,257.357211644807,0.257357211644807,0.0652145558888744
"116",2019-08-15,"WLD2","T24","2","ciliate","cone","cone1",40,48,NA,1,0.907,27,24,1,20105.6,20105.6,3946.31548336148,161.146452830311,0.161146452830311,0.0408346604597983
"117",2019-09-19,"YBP2","FC","1","ciliate","cone","cone1",40,48,NA,1,0.914,5,24,1,20105.6,20105.6,3946.31548336148,863.526363974065,0.863526363974065,0.218818380743982
"118",2019-09-19,"YBP2","FC","3","ciliate","cone","cone1",40,48,NA,1,0.924,15,24,1,20105.6,20105.6,3946.31548336148,284.726946851477,0.284726946851477,0.0721500721500721
"119",2019-09-19,"YBP2","T24","2","ciliate","cone","cone1",40,48,NA,3,0.922,15,24,1,60316.8,20105.6,11632.6621801074,841.118017361345,0.841118017361345,0.216919739696312
"120",2019-08-15,"WLD2","FC","3","ciliate","oblong","prosph",8,20,NA,6,0.909,25,24,1,4021.12,670.186666666667,809.851362482086,35.6370236515769,0.0356370236515769,0.264026402640264
"121",2019-08-15,"WLD2","T24","2","ciliate","oblong","prosph",8,20,NA,1,0.907,27,24,1,670.186666666667,670.186666666667,138.900716758975,5.67196360647538,0.00567196360647538,0.0408346604597983
"122",2019-08-14,"WLD2","IC","1","ciliate","oblong","prosph",8,40,NA,1,0.917,26,24,1,1340.37333333333,1340.37333333333,274.737538278184,11.5232588825679,0.0115232588825679,0.0419427900343931
"123",2019-08-14,"WLD2","IC","2","ciliate","oblong","prosph",8,40,NA,2,0.907,25,24,1,2680.74666666667,1340.37333333333,543.414869990434,23.965374641254,0.023965374641254,0.0882028665931643
"124",2019-09-17,"YBP2","site","N/A","ciliate","oblong","prosph",8,40,NA,1,0.895,15,24,1,1340.37333333333,1340.37333333333,274.737538278184,20.4646211007959,0.0204646211007959,0.074487895716946
"125",2019-08-15,"WLD2","FC","2","ciliate","oblong","prosph",8,72,NA,2,0.906,25,24,1,4825.344,2412.672,968.990821398026,42.7810517173521,0.0427810517173521,0.0883002207505519
"126",2019-09-04,"SJR2","IC","1","ciliate","oblong","prosph",12,32,NA,1,0.915,25,24,1,2412.672,2412.672,489.898542691214,21.416329735135,0.021416329735135,0.0437158469945355
"127",2019-08-15,"WLD2","T24","2","ciliate","oblong","prosph",12,32,NA,1,0.906,25,24,1,2412.672,2412.672,489.898542691214,21.6290747325039,0.0216290747325039,0.0441501103752759
"128",2019-08-15,"WLD2","FC","3","ciliate","oblong","prosph",12,32,NA,3,0.909,25,24,1,7238.016,2412.672,1444.08734519105,63.5461978081871,0.0635461978081871,0.132013201320132
"129",2019-08-15,"WLD2","T24","2","ciliate","oblong","prosph",12,32,NA,1,0.907,27,24,1,2412.672,2412.672,489.898542691214,20.0048406505457,0.0200048406505457,0.0408346604597983
"130",2019-08-14,"WLD2","IC","2","ciliate","oblong","prosph",12,56,NA,1,0.907,25,24,1,4222.176,4222.176,849.680374920219,37.4721223779589,0.0374721223779589,0.0441014332965821
"131",2019-08-13,"WLD2","site","N/A","ciliate","oblong","prosph",16,24,NA,1,0.902,17,24,1,3216.896,3216.896,650.198351976694,42.4023967638381,0.0424023967638381,0.0652145558888744
"132",2019-09-17,"YBP2","site","N/A","ciliate","oblong","prosph",16,24,NA,11,0.895,15,24,1,35385.856,3216.896,6882.97617977636,512.698411901405,0.512698411901405,0.819366852886406
"133",2019-09-19,"YBP2","FC","1","ciliate","oblong","prosph",16,24,NA,2,0.914,5,24,1,6433.792,3216.896,1286.05451996752,281.412367607773,0.281412367607773,0.437636761487965
"134",2019-09-19,"YBP2","T24","2","ciliate","oblong","prosph",16,24,NA,1,0.917,8,24,1,3216.896,3216.896,650.198351976694,88.6311821124173,0.0886311821124174,0.136314067611778
"135",2019-09-19,"YBP2","FC","3","ciliate","oblong","prosph",16,24,NA,4,0.924,15,24,1,12867.584,3216.896,2543.74103425624,183.531099152687,0.183531099152687,0.288600288600289
"136",2019-07-30,"YBP1","site","N/A","ciliate","oblong","prosph",16,32,NA,1,0.898,16,24,1,4289.19466666667,4289.19466666667,862.949896912993,60.0605440501804,0.0600605440501804,0.0695991091314031
"137",2019-08-15,"WLD2","FC","1","ciliate","oblong","prosph",16,32,NA,4,0.904,24,24,1,17156.7786666667,4289.19466666667,3376.07909434298,155.608365336605,0.155608365336605,0.184365781710914
